roll,pitch,yaw,timestamp
0.01,-0.02,-1.47,1758762224.8919177
0.01,-0.02,-1.47,1758762224.8939905
0.01,-0.02,-1.47,1758762224.896379
0.01,-0.02,-1.47,1758762224.8988202
0.01,-0.02,-1.47,1758762224.900778
0.01,-0.02,-1.47,1758762224.9030592
0.01,-0.02,-1.47,1758762224.9054697
0.01,-0.02,-1.47,1758762224.908137
0.01,-0.02,-1.47,1758762224.910666
0.01,-0.02,-1.47,1758762224.912806
0.01,-0.02,-1.47,1758762224.9147282
0.01,-0.02,-1.47,1758762224.9166543
0.01,-0.02,-1.47,1758762224.9185617
0.01,-0.02,-1.47,1758762224.9204702
0.01,-0.02,-1.47,1758762224.922488
0.01,-0.02,-1.47,1758762224.924517
0.01,-0.02,-1.47,1758762224.9264112
0.01,-0.02,-1.47,1758762224.9283938
0.01,-0.02,-1.47,1758762224.9301922
0.01,-0.02,-1.47,1758762224.9322836
0.01,-0.02,-1.47,1758762224.9339447
0.01,-0.02,-1.47,1758762224.9362104
0.01,-0.02,-1.47,1758762224.9378414
0.01,-0.02,-1.47,1758762224.9401562
0.01,-0.02,-1.47,1758762224.9421413
0.01,-0.02,-1.47,1758762224.944346
0.01,-0.02,-1.47,1758762224.9464712
0.01,-0.02,-1.47,1758762224.9486372
0.01,-0.02,-1.47,1758762224.950425
0.01,-0.02,-1.47,1758762224.9525733
0.01,-0.02,-1.47,1758762224.9546704
0.01,-0.02,-1.47,1758762224.9570897
0.01,-0.02,-1.47,1758762224.9596827
0.01,-0.02,-1.47,1758762224.962428
0.01,-0.02,-1.47,1758762224.9653366
0.01,-0.02,-1.47,1758762224.9675057
0.01,-0.02,-1.47,1758762224.9696898
0.01,-0.02,-1.47,1758762224.9713578
0.01,-0.02,-1.47,1758762224.9743588
0.01,-0.02,-1.47,1758762224.9761095
0.01,-0.02,-1.47,1758762224.977754
0.01,-0.02,-1.47,1758762224.9797022
0.01,-0.02,-1.48,1758762224.9816654
0.01,-0.02,-1.48,1758762224.984198
0.01,-0.02,-1.48,1758762224.9872751
0.01,-0.02,-1.48,1758762224.9895267
0.01,-0.02,-1.48,1758762224.9924855
0.01,-0.02,-1.48,1758762224.9959264
0.01,-0.02,-1.48,1758762224.9983757
0.01,-0.02,-1.48,1758762225.0010986
0.01,-0.02,-1.48,1758762225.0039055
0.01,-0.02,-1.48,1758762225.007501
0.01,-0.02,-1.48,1758762225.010546
0.01,-0.02,-1.48,1758762225.014166
0.01,-0.02,-1.48,1758762225.0172043
0.01,-0.02,-1.48,1758762225.020229
